Voltage,Angle,Pi,Qi
1.020570553,-0.152862441,-0.08495287,-0.016826446
1.069186485,-0.245527758,-0.028599474,0.018767688
1.063592081,-0.233352252,0.02827754,0.025593593
1.090250946,-0.23356822,-0.0014217,0.165000739
1.056754254,-0.263583347,-0.35960151,-0.129820298
1.049215016,-0.263724276,-0.073131509,-0.103288061
1.056418971,-0.258302507,-0.04445704,-0.004357531
1.054784447,-0.263076655,-0.054016395,-0.015962218
1.047859017,-0.268512244,-0.215997554,-0.038210794
1.035267224,-0.278850164,-0.122802192,-0.060503849
1.060693938,-0.001575959,2.344212844,-0.14637424
1.044651772,-0.089760621,0.110771417,0.317786338
1.008607928,-0.223798838,-0.954588055,0.054372059
1.017489279,-0.178601862,-0.406696498,0.030460419
1.018787552,-0.152898898,-0.077695534,-0.037299349
1.069161915,-0.249449466,-0.115301282,0.0379275
1.062096296,-0.232029886,-0.011226554,0.017933798
1.089727351,-0.231771068,0.001700562,0.170935882
1.055566687,-0.258787149,-0.241707825,-0.182601996
1.049260132,-0.264113467,-0.140746418,-0.070273443
1.058051488,-0.256636409,-0.002108383,-0.006634697
1.054356497,-0.265871562,-0.065093853,-0.01609713
1.049836508,-0.26804513,-0.157692633,-0.047678713
1.036961709,-0.281415938,-0.150858742,-0.036452733
1.060023185,-0.000751718,2.299154073,-0.156243791
1.044922379,-0.086395898,0.202544737,0.286230752
1.009309861,-0.222677192,-0.969256904,0.047388701
1.02066301,-0.177909953,-0.326224308,0.141197342
1.019097863,-0.153328921,-0.160651494,-0.083679051
1.070314238,-0.246558528,-0.040838449,0.026252285
1.062416193,-0.237529791,-0.077245021,-0.000775421
1.089680974,-0.233943391,0.023570518,0.168704848
1.056684279,-0.263230604,-0.349431353,-0.149961905
1.052217661,-0.261119454,-0.002656825,-0.076385042
1.056276271,-0.260991573,-0.086871392,-0.009716974
1.054176261,-0.263757207,-0.07154015,-0.029110797
1.051864465,-0.26764415,-0.16793205,-0.013406426
1.035331007,-0.280399767,-0.139663556,-0.063358343
1.058821159,-0.000717907,2.343314859,-0.17645104
1.043581216,-0.089196654,0.108044615,0.296691642
1.009251528,-0.220018412,-0.907331381,0.044998593
1.017866121,-0.180533723,-0.490284764,0.036622014
1.020474449,-0.153459469,-0.062240725,0.012966784
1.071370502,-0.244940556,-0.060253931,0.057319929
1.061947304,-0.23358015,-0.007117309,-0.003980172
1.091518251,-0.233201441,0.002492049,0.183237646
1.056192276,-0.260614925,-0.267673561,-0.191865648
1.051932598,-0.264560355,-0.105937627,-0.042629723
1.057755043,-0.258115646,-0.045888708,-0.015639852
1.055675047,-0.260502208,-0.060376228,-0.017355294
1.049857176,-0.262626557,-0.143696376,-0.078507816
1.037578638,-0.283533548,-0.170095609,-0.024915459
1.061549497,-0.001332324,2.347689628,-0.165146693
1.046501763,-0.089045715,0.168065617,0.322620643
1.010094337,-0.222546088,-0.928582343,0.036285609
1.019651806,-0.182856566,-0.52038794,0.104047508
1.020192702,-0.155208177,-0.09335495,-0.053135216
1.069532159,-0.245965282,-0.074048121,0.031494681
1.061879091,-0.23331177,0.012851597,0.001523255
1.089525344,-0.233141482,0.001118443,0.170998069
1.055702782,-0.260887899,-0.294756512,-0.193815893
1.052270186,-0.264275716,-0.08542597,-0.033961409
1.056861951,-0.259520827,-0.056271846,-0.012965938
1.054425628,-0.262592752,-0.074875592,-0.010257648
1.050466182,-0.261932236,-0.120180896,-0.060619116
1.035495661,-0.278441066,-0.146703362,-0.050674038
1.059687718,-0.000172928,2.303340209,-0.169091991
1.045116033,-0.085873705,0.226827044,0.309167149
1.008408133,-0.223400699,-0.975417995,0.05254812
1.018389131,-0.178066483,-0.371539453,0.036834957
1.019522587,-0.154241604,-0.15684717,0.005257295
1.067908159,-0.251202362,-0.211494661,0.05939312
1.062039915,-0.231836958,0.019229127,-0.01772515
1.090059711,-0.233044962,-0.007939196,0.173398211
1.058523475,-0.260758641,-0.275072326,-0.086434483
1.048846906,-0.264015991,-0.130792737,-0.103524441
1.05537547,-0.255619547,0.007735656,-0.031345988
1.056347605,-0.260898188,-0.032120703,-0.010332698
1.049727594,-0.262404555,-0.088087027,-0.076842792
1.034875666,-0.282507418,-0.174417827,-0.049664371
1.061303524,-0.000380028,2.303697772,-0.137006731
1.04538356,-0.086702687,0.188946042,0.289421774
1.0090366,-0.22370416,-0.959320308,0.035967248
1.020887311,-0.181928695,-0.60199499,0.233584531
1.018669531,-0.149428741,0.072595578,-0.169327741
1.068773725,-0.248118074,-0.125746689,0.024320929
1.061740692,-0.231657806,0.042317161,-0.00644815
1.088149006,-0.236025293,-0.02864537,0.163197274
1.056402307,-0.258841225,-0.268846448,-0.158497748
1.050302873,-0.26210887,-0.090006039,-0.075282142
1.05667427,-0.259064972,-0.047929723,-0.004585834
1.057152013,-0.264140856,-0.055349959,0.003013005
1.050195733,-0.265086753,-0.143467698,-0.053503514
1.035199866,-0.279089731,-0.150775083,-0.05265616
1.060851226,0.000414378,2.320800901,-0.154401574
1.045472125,-0.086054292,0.217211285,0.309197927
1.008847266,-0.22408944,-0.966063091,0.056507835
1.0174941,-0.180613798,-0.48444183,0.0398549
1.019624069,-0.152718577,-0.050143899,-0.023597311
1.071024401,-0.248868432,-0.109080812,0.081210732
1.061972531,-0.236979785,-0.056644123,0.011437704
1.088802837,-0.234436547,0.016694235,0.165862344
1.056597858,-0.262247196,-0.251503294,-0.166691183
1.051560666,-0.266190001,-0.120989246,-0.042087055
1.056689844,-0.257014663,-0.012112952,-0.03894233
1.054290571,-0.263784795,-0.062812336,-0.024987646
1.049707864,-0.265942123,-0.141876524,-0.066694027
1.035131213,-0.283377491,-0.162115566,-0.046669504
1.060559787,0.001455164,2.385963041,-0.162891065
1.044467033,-0.087222417,0.165989273,0.266174315
1.010540366,-0.224289454,-0.969166903,0.069477985
1.019599592,-0.179131831,-0.307460393,0.032261715
1.021388937,-0.157241359,-0.256937806,0.056795611
1.070296711,-0.245949567,-0.04257414,0.029572322
1.060719877,-0.238090517,-0.120420523,-0.01989827
1.087839118,-0.232326014,0.037760886,0.167587528
1.056644149,-0.26056317,-0.242444802,-0.123311322
1.049372851,-0.263015609,-0.093608995,-0.092847503
1.056637649,-0.258643907,-0.051011313,-0.005921856
1.056283329,-0.261554462,-0.05137712,-0.01534375
1.049823281,-0.265567587,-0.178024474,-0.045877375
1.03530028,-0.278235791,-0.138650423,-0.057838223
1.059720766,-0.002098436,2.304306326,-0.150926451
1.044086028,-0.087840644,0.18735994,0.274193691
1.010023489,-0.220611904,-0.920090894,0.055627105
1.017892062,-0.180325171,-0.444631456,0.042614912
1.019468274,-0.155300561,-0.132012397,-0.010588132
1.071849642,-0.248517963,-0.092942695,0.086459316
1.060445035,-0.233304241,-0.024681321,-0.048647049
1.09114802,-0.232302068,0.006583121,0.19019064
1.057773109,-0.258942038,-0.226110577,-0.103071841
1.049520589,-0.263627536,-0.122176192,-0.100037002
1.05784116,-0.259924797,-0.04710736,-0.004026593
1.055053804,-0.264851905,-0.077187414,-0.009966007
1.049977481,-0.262827133,-0.116272093,-0.091116556
1.034886852,-0.279853862,-0.163126645,-0.053175087
1.05910598,-0.003252261,2.312002332,-0.171572218
1.044618975,-0.090640627,0.136584889,0.310476599
1.01126079,-0.225347987,-0.95691819,0.068699091
1.02011065,-0.180318197,-0.417087123,0.133885585
1.018116311,-0.153468487,-0.070919077,-0.129355973
1.070504653,-0.248793902,-0.087647365,0.069871067
1.064351136,-0.232929868,-0.022952094,0.058454073
1.088303676,-0.231687538,0.008169381,0.147990524
1.055665517,-0.25881923,-0.239667737,-0.224078834
1.05105875,-0.264420124,-0.107761768,-0.041207813
1.055801019,-0.261318412,-0.063547434,-0.01992529
1.055755058,-0.265023923,-0.064772812,-0.006133856
1.049380984,-0.26513084,-0.145252024,-0.078653131
1.036524511,-0.279594467,-0.1482104,-0.039711376
1.058805769,-0.00146464,2.264082186,-0.205003673
1.04607212,-0.086106925,0.253337109,0.322095129
1.009781448,-0.223291074,-0.969445017,0.050523269
1.019935666,-0.179223392,-0.421780337,0.072954686
1.02107798,-0.153601478,-0.113370327,0.002373258
1.069073444,-0.247253762,-0.10506742,0.035680278
1.062045701,-0.233748577,-0.018960956,-0.011363507
1.090078575,-0.232731157,0.006686799,0.173480752
1.05700182,-0.260835394,-0.282725145,-0.163573581
1.052345866,-0.264975068,-0.122580566,-0.0269757
1.055699109,-0.254908785,-0.006907209,-0.045979173
1.054133581,-0.265076421,-0.080014227,-0.006722915
1.050265695,-0.264025968,-0.129970951,-0.052407179
1.034797582,-0.277769935,-0.141259654,-0.062581584
1.060146484,-0.000329393,2.342737387,-0.153732877
1.04430419,-0.088023316,0.162156624,0.284504559
1.010220268,-0.222874026,-0.93628581,0.060247847
1.018377659,-0.181590493,-0.501552207,0.070656316
1.019435011,-0.153921728,-0.067492334,-0.033537473
1.069200236,-0.247954623,-0.078670179,0.019243244
1.062768103,-0.233064923,0.014784071,0.00792884
1.090200273,-0.230500586,0.016866957,0.169800555
1.057312184,-0.262824504,-0.35255872,-0.137980305
1.051564322,-0.263202001,-0.058176698,-0.076081979
1.056685392,-0.259087378,-0.046884335,-0.01399699
1.055198829,-0.266480127,-0.076608509,-0.004318365
1.05077015,-0.266634718,-0.150970657,-0.042063027
1.036357992,-0.278995705,-0.132439326,-0.059192839
1.059084936,0.001896323,2.35480467,-0.200650038
1.045256321,-0.086670082,0.185085482,0.332851743
1.010505581,-0.222054997,-0.930033212,0.063601161
1.01700116,-0.182109643,-0.576641904,-0.006456648
1.020538613,-0.15386468,-0.044410022,0.042138361
1.06874213,-0.249501163,-0.167317762,0.038229317
1.063952263,-0.23116528,0.048216181,0.051411441
1.090896167,-0.233994283,-0.018640417,0.166889847
1.055557488,-0.259478938,-0.304166488,-0.194580376
1.051001215,-0.260803137,-0.075046905,-0.063734407
1.057855476,-0.255160565,-0.007382235,-0.014363075
1.05397461,-0.260258343,-0.043132261,-0.037126249
1.051215181,-0.264960742,-0.119889198,-0.032167734
1.034980353,-0.281687848,-0.164489873,-0.047000169
1.059758581,0.000285669,2.313673642,-0.189926579
1.046353132,-0.085994435,0.23277138,0.333015833
1.01055189,-0.222448385,-0.956644442,0.053892366
1.019614579,-0.179815826,-0.428099472,0.092266675
1.019318323,-0.154725411,-0.159188703,-0.050931272
1.069736425,-0.248857127,-0.122567325,0.056595159
1.062629326,-0.232102353,0.012322884,0.032692632
1.087268995,-0.232844965,-0.004870775,0.152087803
1.055579483,-0.259990892,-0.315604379,-0.170809665
1.05026385,-0.260419153,-0.044263619,-0.074631324
1.055041643,-0.258754195,-0.058325009,-0.022678364
1.055327047,-0.264276837,-0.070972263,-0.007973043
1.051271939,-0.262938963,-0.09774666,-0.063077605
1.034451786,-0.281077141,-0.165755913,-0.050120341
1.058905243,0.001132772,2.315947717,-0.189734935
1.044770192,-0.086381232,0.166708845,0.311427426
1.00992532,-0.221921137,-0.947001642,0.053863846
1.019237483,-0.179859796,-0.535363578,0.109072147
1.020425447,-0.150150453,0.01694179,-0.036522598
1.069567647,-0.246616878,-0.098829847,0.032305779
1.060242236,-0.232540229,0.039192164,-0.058693809
1.091601279,-0.236230948,-0.024249144,0.194376689
1.057460272,-0.261310103,-0.283570357,-0.118121421
1.050532599,-0.26488229,-0.119842357,-0.079678317
1.058111911,-0.257645701,-0.02410643,-0.004634118
1.054999705,-0.262683209,-0.0607746,-0.013093952
1.049369048,-0.264784717,-0.149036494,-0.059571801
1.035375463,-0.282107168,-0.161046068,-0.047888278
1.060008514,0.002345951,2.39673415,-0.183114956
1.045193889,-0.088376646,0.091720498,0.354802277
1.009433644,-0.222474919,-0.947231205,0.058574254
1.017258703,-0.178506749,-0.418352622,0.008236744
1.019251546,-0.152534084,-0.091549481,-0.01120228
1.069657779,-0.247969908,-0.134379633,0.049578246
1.062727643,-0.233942948,-0.005707658,0.029566029
1.089379338,-0.235110277,-0.007672056,0.164828808
1.05614138,-0.261341333,-0.312112537,-0.183295534
1.05276653,-0.263843944,-0.087668116,-0.037469702
1.058401696,-0.256940668,-0.01964603,-0.016823351
1.054012854,-0.261440665,-0.059893769,-0.026625488
1.050791489,-0.263401214,-0.122572426,-0.047364695
1.034495003,-0.278499305,-0.145459174,-0.060729464
1.06072141,-0.000188984,2.336104614,-0.177476458
1.046120079,-0.088294281,0.141946604,0.344001063
1.009134474,-0.220202708,-0.908456498,0.030101861
1.01788097,-0.182458893,-0.63131276,0.059497035
1.020454433,-0.15137567,0.062291807,-0.028021303
1.069209245,-0.249414755,-0.145723762,0.046368747
1.062823785,-0.232187141,0.014372312,0.004328529
1.092126105,-0.231714236,0.0031162,0.181674474
1.056748739,-0.259657721,-0.283619096,-0.155651402
1.050288865,-0.262849105,-0.103871413,-0.076188438
1.057095472,-0.257266406,-0.020442598,-0.014835904
1.055397209,-0.264200948,-0.057943151,-0.008376124
1.049531768,-0.264880218,-0.141059835,-0.068202612
1.037158235,-0.277020436,-0.131429374,-0.048445976
1.058502661,-0.000650411,2.284665273,-0.167753606
1.043686459,-0.085977773,0.212614382,0.27497852
1.008486669,-0.219322253,-0.91793538,0.032753077
1.019081055,-0.181040746,-0.534760429,0.116515076
1.019583068,-0.15309114,-0.050109271,-0.041045836
1.070821183,-0.249477744,-0.132169778,0.066655998
1.063508038,-0.23155701,0.024589241,0.056571347
1.086137653,-0.235114903,-0.023331085,0.139575295
1.055905178,-0.257896993,-0.266608444,-0.208696589
1.051937946,-0.260654308,-0.084214935,-0.044407105
1.057176249,-0.255371664,-0.019168132,-0.032531353
1.056661127,-0.264643887,-0.057846663,-0.010886377
1.050731892,-0.266119083,-0.142766248,-0.063195071
1.036304024,-0.281289945,-0.161125506,-0.039714824
1.057336471,-0.002269245,2.265474781,-0.252080079
1.047023246,-0.088169521,0.214188247,0.393676932
1.010771973,-0.222014946,-0.942887597,0.049361045
1.019271928,-0.179587599,-0.422124689,0.051971512
1.020356198,-0.153456025,-0.087119874,-0.021318469
1.069901182,-0.247218371,-0.087909358,0.049486919
1.063528558,-0.235977116,-0.023533905,0.032240872
1.091044372,-0.234036367,0.012784331,0.170440869
1.055522396,-0.264201867,-0.345498444,-0.162855515
1.049155247,-0.26459436,-0.06737528,-0.098218906
1.0576579,-0.260491972,-0.049638254,0.007831494
1.054604059,-0.264567209,-0.07717496,8.04E-06
1.048699665,-0.262095121,-0.120315229,-0.093796839
1.035820717,-0.279500629,-0.13828941,-0.046614945
1.059347518,0.001031428,2.346994889,-0.207069535
1.046337715,-0.087284191,0.186828268,0.360552969
1.011198698,-0.223591902,-0.956139745,0.069237951
1.018226612,-0.180032879,-0.452157293,0.031731724
1.019457876,-0.154309354,-0.131371158,-0.019099993
1.069275064,-0.247347694,-0.067874412,0.034819214
1.062607683,-0.230666806,0.071838434,0.032735596
1.088366594,-0.232903003,-0.01468166,0.159171329
1.055669033,-0.262536034,-0.39725473,-0.174830735
1.052136588,-0.261679602,-0.035091724,-0.052508521
1.056398037,-0.257176108,-0.041412221,-0.023309121
1.055140729,-0.264192271,-0.057722513,-0.012193081
1.048808699,-0.267603286,-0.183077293,-0.045916857
1.035076856,-0.279501754,-0.132253988,-0.0557285
1.059524105,0.000446442,2.334194281,-0.197327988
1.045344977,-0.08689037,0.208656392,0.285577634
1.01214829,-0.223815467,-0.947623093,0.073939757
1.019421919,-0.182259716,-0.513424533,0.037818181
1.022558273,-0.154893157,-0.07584787,0.060441252
1.069790428,-0.247784898,-0.102527446,0.026837877
1.061487554,-0.236459742,-0.058211758,-0.025892521
1.091547596,-0.233773851,0.017667,0.186296599
1.05657887,-0.260600043,-0.196095655,-0.183433242
1.051065074,-0.267750608,-0.161019138,-0.032637272
1.056202596,-0.258310295,-0.020182784,-0.030851667
1.054052343,-0.263088869,-0.072211836,-0.024434582
1.052153642,-0.264179166,-0.1137165,-0.042690164
1.03737704,-0.282283914,-0.162953496,-0.038319907
1.059740665,0.002554604,2.390686888,-0.178302736
1.044778126,-0.087464003,0.101153763,0.327937532
1.010061943,-0.218673752,-0.91506043,0.045403886
1.018744377,-0.178482986,-0.402808134,0.067071295
1.019003703,-0.153773197,-0.145081034,-0.032030332
1.069207347,-0.250001127,-0.136631191,0.066242084
1.063034608,-0.233400754,-0.029161269,0.011725313
1.091006237,-0.231550159,0.012184372,0.173256925
1.056802973,-0.260203385,-0.234235321,-0.173253082
1.049981138,-0.266217316,-0.15940042,-0.061004439
1.057284401,-0.256389307,0.00849595,-0.023683837
1.054305657,-0.261971419,-0.037795838,-0.028617559
1.04817965,-0.267113887,-0.160684964,-0.066145771
1.03695416,-0.282757592,-0.156216929,-0.033614732
1.058174244,-0.002919453,2.2060448,-0.155137777
1.043904867,-0.084475439,0.299108456,0.254111804
1.009755449,-0.221305916,-0.95823724,0.055978253
1.020125466,-0.178425573,-0.417604173,0.163011446
1.01815122,-0.15313043,-0.130759795,-0.10173507
1.071400815,-0.249107481,-0.147903068,0.090670933
1.061059038,-0.229389025,0.085407581,-0.021054043
1.090073591,-0.237457596,-0.052979111,0.179765245
1.055782431,-0.259053617,-0.294332475,-0.179022972
1.051203293,-0.263331109,-0.114198785,-0.046361077
1.057596277,-0.256455249,-0.016145825,-0.027862575
1.056509634,-0.262000182,-0.053341036,-0.016979065
1.051011052,-0.2629641,-0.116153384,-0.073548197
1.034936947,-0.27986271,-0.160539865,-0.049508793
1.061612871,-0.004700467,2.235974567,-0.11035474
1.044842594,-0.087145782,0.246759722,0.23618142
1.010609119,-0.223109296,-0.948435811,0.063954805
1.018826763,-0.180720012,-0.48154243,0.075537304
1.019753821,-0.152725113,-0.040560088,-0.058363924
1.070243462,-0.245996173,-0.079192847,0.037982502
1.063985961,-0.23581782,-0.05603628,0.042940566
1.091002246,-0.229629403,0.040780797,0.167454187
1.055606091,-0.262916673,-0.337250621,-0.211898759
1.052321968,-0.262146144,-0.024669967,-0.056351487
1.05702646,-0.259950856,-0.071617465,-0.008570255
1.054838582,-0.261035909,-0.063639883,-0.022817692
1.051254524,-0.26322529,-0.124540936,-0.057409611
1.038213016,-0.284624071,-0.166575258,-0.024254222
1.060573285,-0.00012777,2.305341898,-0.161148931
1.045267529,-0.085508006,0.234773382,0.271539882
1.010367024,-0.221830384,-0.947534341,0.05849733
1.018828018,-0.18020928,-0.471187524,0.03362281
1.021447687,-0.154474266,-0.12903952,0.040968706
1.069496055,-0.24592964,-0.060467159,0.016370836
1.061590322,-0.232685948,0.034412156,-0.021797197
1.091934567,-0.235791913,-0.020439335,0.188132395
